Wavenumber,Transmittance
3875.965545984996,91.21558275346318
3874.9652681300363,91.09607072241629
3873.9649902750766,91.14690571605604
3872.9647124201165,91.00989740510266
3871.964434565157,91.05848486125613
3870.964156710197,91.11818860694329
3869.9638788552375,91.19640177762051
3868.963601000278,91.15039807696161
3867.963323145318,91.13878719348143
3866.9630452903584,91.09039936523918
3865.9627674353987,91.11808846668725
3864.962489580439,90.95907018604493
3863.9622117254794,91.13953241235731
3862.9619338705197,91.15280891861339
3861.96165601556,91.1370715543527
3860.9613781606004,90.98446909671924
3859.9611003056407,90.98308946110933
3858.9608224506806,91.25713462351864
3857.960544595721,91.06330242237469
3856.960266740761,91.17935473449342
3855.9599888858015,91.02253626687616
3854.959711030842,91.04952099159873
3853.959433175882,90.98816225551
3852.9591553209225,91.0595635582535
3851.958877465963,91.1609092100773
3850.958599611003,91.17066475820779
3849.9583217560435,91.17596375319577
3848.958043901084,91.18340467369006
3847.957766046124,91.15764625524344
3846.957488191164,91.19600588613712
3845.9572103362043,91.1085754148563
3844.9569324812446,91.13367386211934
3843.956654626285,91.12013322005691
3842.9563767713253,91.0814818629256
3841.9560989163656,91.04382868568824
3840.955821061406,91.07013484296219
3839.9555432064462,91.18048924207869
3838.9552653514866,91.07657595029633
3837.954987496527,91.07285406169431
3836.954709641567,91.11787458149085
3835.9544317866075,90.99968367808219
3834.954153931648,91.16524960354042
3833.953876076688,91.26806098829444
3832.953598221728,91.09442426688808
3831.9533203667684,91.07785330489469
3830.9530425118087,91.1876034211794
3829.952764656849,91.22863214690197
3828.9524868018893,91.13048763012823
3827.9522089469297,91.14093293904057
3826.95193109197,91.20640867279923
3825.9516532370103,91.19405644490813
3824.9513753820506,91.1615374802224
3823.951097527091,91.10363692529698
3822.9508196721313,91.11304022394671
3821.9505418171716,91.15358000531761
3820.950263962212,91.13509968070632
3819.949986107252,91.12613665790035
3818.949708252292,91.17663937892854
3817.9494303973324,91.11249175664476
3816.9491525423728,91.16132099578014
3815.948874687413,91.25690585286564
3814.9485968324534,91.24244541916624
3813.9483189774937,91.18247416744919
3812.948041122534,91.17607663565643
3811.9477632675744,91.15557070190765
3810.9474854126147,91.13918108588183
3809.947207557655,91.21107155998686
3808.9469297026953,91.21123711076432
3807.9466518477357,91.08866668041081
3806.946373992776,91.1641138928906
3805.946096137816,91.26196858681726
3804.945818282856,91.2436750389483
3803.9455404278965,91.11556553265767
3802.945262572937,91.17839838249715
3801.944984717977,91.11513353177804
3800.9447068630175,91.09847080540719
3799.944429008058,91.0546675289538
3798.944151153098,91.0663949896546
3797.9438732981384,91.11455973595378
3796.9435954431788,91.09569639329213
3795.943317588219,91.118851740777
3794.9430397332594,91.08030912137706
3793.9427618782993,91.2400513354363
3792.9424840233396,91.16253396641348
3791.94220616838,91.14660862051186
3790.9419283134202,91.15401519266543
3789.9416504584606,90.95394898596226
3788.941372603501,91.03413908088936
3787.941094748541,91.13138474223909
3786.9408168935815,91.20541588456494
3785.940539038622,91.27554994832268
3784.940261183662,91.14823925486661
3783.9399833287025,91.15852801427489
3782.939705473743,91.13990725786088
3781.939427618783,91.22256316900267
3780.9391497638235,91.19711147582524
3779.9388719088633,91.15469540434673
3778.9385940539037,90.97454896515369
3777.938316198944,91.0806324877452
3776.9380383439843,91.22858070047477
3775.9377604890246,91.2053235117837
3774.937482634065,91.21592564959683
3773.9372047791053,91.2340262729118
3772.9369269241456,91.13927305669898
3771.936649069186,91.13637619184122
3770.9363712142263,91.15320117680498
3769.9360933592666,91.29039195023039
3768.935815504307,91.21539833732793
3767.935537649347,91.17278029690759
3766.935259794387,91.1852017093418
3765.9349819394274,91.1904256339095
3764.9347040844677,91.21223345076116
3763.934426229508,91.09318341973972
3762.9341483745484,91.10780983150157
3761.9338705195887,91.14488187983203
3760.933592664629,91.18693597424696
3759.9333148096694,91.08127910690655
3758.9330369547097,91.17801776788819
3757.93275909975,91.13375977318775
3756.9324812447903,91.18409246381763
3755.9322033898306,91.12285145854389
3754.931925534871,91.20630957020607
3753.9316476799113,91.14940836514857
3752.931369824951,91.2162047376011
3751.9310919699915,91.08938323296887
3750.930814115032,91.1300603553157
3749.930536260072,91.01071992627395
3748.9302584051125,91.06767849389864
3747.929980550153,91.0178396010567
3746.929702695193,91.24872765370814
3745.9294248402334,91.11791335965096
3744.9291469852737,90.96022392498269
3743.928869130314,91.18546938519283
3742.9285912753544,91.13395163207024
3741.9283134203947,91.2959234498354
3740.9280355654346,91.18992894895784
3739.927757710475,91.14882588514887
3738.9274798555152,91.149631306922
3737.9272020005556,91.12978591953002
3736.926924145596,91.09224451846391
3735.926646290636,91.07156335055195
3734.9263684356765,91.17910574339048
3733.926090580717,91.07580839925514
3732.925812725757,91.00834652007045
3731.9255348707975,91.17763469156647
3730.925257015838,91.09061213957334
3729.924979160878,91.13420644362064
3728.9247013059185,91.18398231394546
3727.924423450959,91.09631936708773
3726.924145595999,91.10591310956242
3725.923867741039,91.06034119915294
3724.9235898860793,91.13637797374706
3723.9233120311196,91.01260421641949
3722.92303417616,91.18485474458161
3721.9227563212003,91.0452112505826
3720.9224784662406,91.06887789416093
3719.922200611281,91.06788482144792
3718.9219227563212,91.18858056822528
3717.9216449013616,91.17650506537494
3716.921367046402,91.15098078142357
3715.921089191442,91.04654683375587
3714.9208113364825,91.01130547930693
3713.9205334815224,91.07022370096853
3712.9202556265627,91.1207679997289
3711.919977771603,91.1076428905162
3710.9196999166434,91.08455141903578
3709.9194220616837,91.01067687751821
3708.919144206724,91.0782213697534
3707.9188663517643,91.1169875404132
3706.9185884968047,91.12473598944239
3705.918310641845,91.13824305042259
3704.9180327868853,91.08457556614637
3703.9177549319256,91.1066821454592
3702.917477076966,91.063832100944
3701.9171992220063,91.05443046012998
3700.9169213670466,90.93216015429691
3699.916643512087,91.0576603905099
3698.916365657127,90.99257982747854
3697.916087802167,90.95768268985317
3696.9158099472074,90.94107736205676
3695.9155320922478,90.88648804305465
3694.915254237288,90.77321792798811
3693.9149763823284,90.80886276521834
3692.9146985273687,90.7210997070046
3691.914420672409,90.64678506318363
3690.9141428174494,90.69349165519002
3689.9138649624897,90.87327678088683
3688.91358710753,90.71561229984279
3687.91330925257,90.6446436244564
3686.91303139761,90.61181966326903
3685.9127535426505,90.65706020802382
3684.912475687691,90.85123390079018
3683.912197832731,90.85005204317052
3682.9119199777715,90.6374142564578
3681.911642122812,90.58331405643035
3680.911364267852,90.64692563746136
3679.9110864128925,90.58694542758529
3678.910808557933,90.47602992881802
3677.910530702973,90.57575581277852
3676.9102528480134,90.42704435683338
3675.9099749930538,90.45456203089928
3674.909697138094,90.4212687180589
3673.9094192831344,90.52139469819745
3672.9091414281743,90.47076712065397
3671.9088635732146,90.4155380878169
3670.908585718255,90.3694564005339
3669.9083078632952,90.4936311086095
3668.9080300083356,90.3555637616527
3667.907752153376,90.35909152080215
3666.907474298416,90.36183532753287
3665.9071964434565,90.32809407181718
3664.906918588497,90.15724349502504
3663.906640733537,90.18559824182101
3662.9063628785775,89.96246683620647
3661.906085023618,90.1444948020313
3660.9058071686577,90.00169461344869
3659.905529313698,89.98878015194008
3658.9052514587383,90.00540156143056
3657.9049736037787,89.86418838143969
3656.904695748819,90.00372034265699
3655.9044178938593,89.76546976487542
3654.9041400388996,89.77689215922537
3653.90386218394,89.68160580158393
3652.9035843289803,89.68520578479904
3651.9033064740206,89.623978696977
3650.903028619061,89.47512562179286
3649.9027507641013,89.55049530166829
3648.9024729091416,89.62680839967031
3647.902195054182,89.53550438899946
3646.901917199222,89.56363041461263
3645.901639344262,89.6101052993832
3644.9013614893024,89.7276715054508
3643.9010836343427,89.71312655422774
3642.900805779383,89.82102206966196
3641.9005279244234,89.94800436605405
3640.9002500694637,89.89038090287765
3639.899972214504,89.96789401001705
3638.8996943595444,89.93774541262364
3637.8994165045847,89.94200176870628
3636.899138649625,89.9254031464324
3635.8988607946653,89.99954491241782
3634.898582939705,89.96999663391448
3633.8983050847455,89.95854394139438
3632.898027229786,89.93487046897478
3631.897749374826,90.00796725610688
3630.8974715198665,89.95760517534636
3629.897193664907,89.95270758512616
3628.896915809947,90.00567914334661
3627.8966379549875,89.94868170356334
3626.896360100028,89.99398137566008
3625.896082245068,90.0742806274137
3624.8958043901084,89.98700345764942
3623.8955265351487,89.99949939917268
3622.895248680189,90.00575235951537
3621.8949708252294,89.92470186114507
3620.8946929702697,89.8938677637706
3619.8944151153096,89.98501592234673
3618.89413726035,89.936195832373
3617.8938594053902,89.96626233841958
3616.8935815504306,89.91892165435561
3615.893303695471,89.89642074034053
3614.893025840511,89.78402119069214
3613.8927479855515,89.62605073525775
3612.892470130592,89.85911111527678
3611.892192275632,89.72781973376843
3610.8919144206725,89.64773923114267
3609.891636565713,89.76021325641055
3608.891358710753,89.68943893640396
3607.891080855793,89.59465985852736
3606.8908030008333,89.55642244517666
3605.8905251458737,89.62952943029096
3604.890247290914,89.60486678852332
3603.8899694359543,89.53251775338296
3602.8896915809946,89.53735214646308
3601.889413726035,89.40343020941815
3600.8891358710753,89.37030376630007
3599.8888580161156,89.36519648880218
3598.888580161156,89.21010696333705
3597.8883023061962,89.19033341584019
3596.8880244512366,88.95802972850963
3595.887746596277,88.93368388775727
3594.887468741317,88.63405144561423
3593.8871908863575,88.54284361728229
3592.8869130313974,88.35590128815845
3591.8866351764377,88.12166050808034
3590.886357321478,87.90851362552374
3589.8860794665184,87.73732944898539
3588.8858016115587,87.48657649428235
3587.885523756599,87.20392253997737
3586.8852459016393,86.90966558696121
3585.8849680466797,86.86530086269373
3584.88469019172,86.533592972589
3583.8844123367603,86.45227774577687
3582.8841344818006,86.29723823233397
3581.883856626841,86.11760188433583
3580.883578771881,86.03058650934729
3579.883300916921,85.82065558841462
3578.8830230619615,85.67439769015076
3577.882745207002,85.69160593763704
3576.882467352042,85.77112354199532
3575.8821894970824,85.87271153559458
3574.8819116421228,85.9215220027593
3573.881633787163,86.16778618529688
3572.8813559322034,86.26143197639514
3571.8810780772437,86.42793634322491
3570.880800222284,86.57362222790155
3569.8805223673244,86.80790472432759
3568.8802445123647,87.01101453868812
3567.879966657405,87.24160306053726
3566.8796888024453,87.47725997953583
3565.879410947485,87.59597419201654
3564.8791330925255,87.77622585793635
3563.878855237566,88.09622309317841
3562.878577382606,88.0737880120278
3561.8782995276465,88.19000403319282
3560.878021672687,88.53995745695343
3559.877743817727,88.46343657398164
3558.8774659627675,88.4454565791405
3557.877188107808,88.53350661168142
3556.876910252848,88.6710112000691
3555.8766323978884,88.5970764834717
3554.8763545429283,88.5151183996109
3553.8760766879686,88.69636276226296
3552.875798833009,88.52507458027608
3551.8755209780493,88.43821413079785
3550.8752431230896,88.41934932130316
3549.87496526813,88.45384472021178
3548.8746874131702,88.4041539600461
3547.8744095582106,88.53399308843585
3546.874131703251,88.4495659054483
3545.873853848291,88.46852181467042
3544.8735759933315,88.4021580870373
3543.873298138372,88.48409935362221
3542.873020283412,88.48354819929163
3541.8727424284525,88.40789805636095
3540.872464573493,88.44999720350543
3539.8721867185327,88.4230236710334
3538.871908863573,88.40827664609473
3537.8716310086133,88.33283489823167
3536.8713531536537,88.42910782225604
3535.871075298694,88.45135495560768
3534.8707974437343,88.35542053715271
3533.8705195887746,88.35124015844723
3532.870241733815,88.16418994724464
3531.8699638788553,88.25675925750349
3530.8696860238956,88.01749048803417
3529.869408168936,88.0272689467
3528.8691303139763,88.1303042155802
3527.868852459016,88.04107325911124
3526.8685746040564,87.99856142438901
3525.8682967490968,87.95436318567327
3524.868018894137,88.05984691324366
3523.8677410391774,87.93168756955376
3522.8674631842177,87.95624545391141
3521.867185329258,87.98088156936534
3520.8669074742984,87.85177014624892
3519.8666296193387,87.91530957306347
3518.866351764379,87.79390709106772
3517.8660739094194,87.87930582286172
3516.8657960544597,87.7464024965997
3515.8655181995,87.74640524637036
3514.8652403445403,87.58151556479245
3513.8649624895806,87.63596701786706
3512.8646846346205,87.72161954670416
3511.864406779661,87.74198406967886
3510.864128924701,87.73281006738515
3509.8638510697415,87.62819231156583
3508.863573214782,87.63688936502415
3507.863295359822,87.62700244694108
3506.8630175048625,87.60559250747295
3505.862739649903,87.62903011554712
3504.862461794943,87.47265494583387
3503.8621839399834,87.60721259676481
3502.8619060850237,87.54002559161725
3501.8616282300636,87.4131222761176
3500.861350375104,87.55530979888265
3499.8610725201443,87.60175105126675
3498.8607946651846,87.533596704644
3497.860516810225,87.51197665880304
3496.8602389552652,87.47352135089447
3495.8599611003056,87.60269893757638
3494.859683245346,87.58143358593796
3493.859405390386,87.48944592628968
3492.8591275354265,87.44295963755569
3491.858849680467,87.5062665364064
3490.858571825507,87.52910916905378
3489.8582939705475,87.54628175852699
3488.858016115588,87.43857600480547
3487.857738260628,87.4015725822246
3486.8574604056685,87.33906966396606
3485.8571825507083,87.39582690875395
3484.8569046957487,87.3404599936097
3483.856626840789,87.36869508873791
3482.8563489858293,87.23389549658171
3481.8560711308696,87.24464884043559
3480.85579327591,87.21389112315379
3479.8555154209503,87.15446146461771
3478.8552375659906,87.16112632565208
3477.854959711031,87.13434082720786
3476.8546818560712,87.1457664346207
3475.854404001111,87.11518473730551
3474.8541261461514,87.03772675755911
3473.8538482911918,87.10508295383201
3472.853570436232,87.09063603595146
3471.8532925812724,87.174070398888
3470.8530147263127,87.11112722116539
3469.852736871353,87.14296712837549
3468.8524590163934,87.0533055167065
3467.8521811614337,87.09598699657383
3466.851903306474,87.07169018995504
3465.8516254515143,87.01972283503878
3464.8513475965547,87.0505437472954
3463.851069741595,87.01363025555062
3462.8507918866353,86.96565237222266
3461.8505140316756,86.79017208613831
3460.850236176716,86.94099440107848
3459.8499583217563,86.903385944787
3458.849680466796,87.0013628049524
3457.8494026118365,86.85163214450617
3456.849124756877,86.79732106976476
3455.848846901917,86.77617467130219
3454.8485690469574,86.82342799040524
3453.8482911919978,86.84399168835407
3452.848013337038,86.76732408715216
3451.8477354820784,86.78980909193089
3450.8474576271187,86.7493132096952
3449.847179772159,86.76583442051819
3448.846901917199,86.75251664976864
3447.8466240622392,86.71696252809531
3446.8463462072796,86.65375395836352
3445.84606835232,86.61762592079512
3444.84579049736,86.68519529680535
3443.8455126424005,86.55315831008531
3442.845234787441,86.5163604886043
3441.844956932481,86.48903627825834
3440.8446790775215,86.57414579946831
3439.844401222562,86.49302985240408
3438.844123367602,86.42446514177189
3437.8438455126425,86.38574105416828
3436.843567657683,86.45514896571459
3435.843289802723,86.43003775242889
3434.8430119477634,86.45567330506222
3433.8427340928038,86.3825833446061
3432.8424562378436,86.27464198955627
3431.842178382884,86.3008623894834
3430.8419005279243,86.32405657311963
3429.8416226729646,86.32572103519405
3428.841344818005,86.13801766418683
3427.8410669630453,86.2070698337927
3426.8407891080856,86.1333231162985
3425.840511253126,86.18599533580195
3424.840233398166,86.20243349593434
3423.8399555432065,86.20078158816975
3422.8396776882464,86.12228743056838
3421.8393998332867,86.11740468330171
3420.839121978327,86.01700826346715
3419.8388441233674,85.93812148355138
3418.8385662684077,85.98701356949826
3417.838288413448,86.09518226512668
3416.8380105584883,85.85053381557887
3415.8377327035287,86.10414854302732
3414.837454848569,85.89985619820735
3413.8371769936093,85.90711327562539
3412.8368991386496,85.9347119049061
3411.83662128369,85.89936656247093
3410.8363434287303,85.78536159896842
3409.8360655737706,85.8397667071034
3408.835787718811,85.81293420015223
3407.8355098638513,85.77890600395128
3406.8352320088916,85.82754474687479
3405.8349541539314,85.86362942447394
3404.8346762989718,85.75055404895775
3403.834398444012,85.8318575924097
3402.8341205890524,85.70663160050847
3401.8338427340927,85.65029234967173
3400.833564879133,85.66285206350827
3399.8332870241734,85.70490706596271
3398.8330091692137,85.73075702069426
3397.832731314254,85.63857228154765
3396.8324534592944,85.71976039920801
3395.832175604334,85.64075016084345
3394.8318977493745,85.65115907832617
3393.831619894415,85.65315598763513
3392.831342039455,85.74230492260645
3391.8310641844955,85.63244460067469
3390.830786329536,85.6503556358173
3389.830508474576,85.70489352726835
3388.8302306196165,85.63175072589766
3387.829952764657,85.62414508246113
3386.829674909697,85.60820014386084
3385.8293970547375,85.63552891078402
3384.829119199778,85.57284281301659
3383.828841344818,85.65284932680194
3382.8285634898584,85.65827083727461
3381.8282856348987,85.52437118212228
3380.828007779939,85.55239693921877
3379.8277299249794,85.77667511034062
3378.8274520700193,85.68374948080285
3377.8271742150596,85.46983987998223
3376.8268963601,85.81765832823126
3375.8266185051402,85.58063409273288
3374.8263406501806,85.72466371334284
3373.826062795221,85.5775790451049
3372.825784940261,85.5975562193793
3371.8255070853015,85.68882039746515
3370.825229230342,85.58731809028089
3369.824951375382,85.56368568918683
3368.824673520422,85.57175148056254
3367.8243956654624,85.52599983071693
3366.8241178105027,85.38006599778444
3365.823839955543,85.45027151726671
3364.8235621005833,85.54469242486076
3363.8232842456237,85.50828170760789
3362.823006390664,85.45541581267165
3361.8227285357043,85.51057721294487
3360.8224506807446,85.46806209531056
3359.822172825785,85.45233906759674
3358.8218949708253,85.56220635590287
3357.8216171158656,85.47901934533874
3356.821339260906,85.51619244798931
3355.8210614059462,85.41047432290654
3354.8207835509866,85.45467296217251
3353.820505696027,85.58241689416613
3352.8202278410668,85.60325289919425
3351.819949986107,85.5001548871937
3350.8196721311474,85.54794950261865
3349.8193942761877,85.46890545724463
3348.819116421228,85.501242306539
3347.8188385662684,85.59374931131762
3346.8185607113087,85.3363490184552
3345.818282856349,85.55724044667599
3344.8180050013893,85.5511267121548
3343.8177271464297,85.4382527817115
3342.8174492914695,85.37338627153238
3341.81717143651,85.46441781688063
3340.81689358155,85.38727112006328
3339.8166157265905,85.29960087396486
3338.816337871631,85.42563514218367
3337.816060016671,85.4264030200155
3336.8157821617115,85.3519086367584
3335.815504306752,85.58546913699999
3334.815226451792,85.39737873161383
3333.8149485968324,85.39922193777338
3332.8146707418728,85.33251986064889
3331.814392886913,85.39613790273025
3330.8141150319534,85.37122506115296
3329.8138371769937,85.40071995632783
3328.813559322034,85.31895779945367
3327.8132814670744,85.420712767549
3326.8130036121147,85.38580572880053
3325.8127257571546,85.34111774246739
3324.812447902195,85.26032823560709
3323.812170047235,85.30986338815019
3322.8118921922755,85.25131148949916
3321.811614337316,85.34134583284217
3320.811336482356,85.43331761817868
3319.8110586273965,85.35093149846259
3318.810780772437,85.35860215295295
3317.810502917477,85.29139614882487
3316.8102250625175,85.35208908132236
3315.8099472075573,85.33894883229706
3314.8096693525977,85.2739956392693
3313.809391497638,85.27218451026906
3312.8091136426783,85.34020120051187
3311.8088357877186,85.23613748849218
3310.808557932759,85.35004520337294
3309.8082800777993,85.3985380313321
3308.8080022228396,85.38075843382595
3307.80772436788,85.36624617202526
3306.8074465129203,85.36199842377302
3305.8071686579606,85.31972288887104
3304.806890803001,85.35505902759238
3303.806612948041,85.32509661322317
3302.8063350930815,85.26647245558185
3301.806057238122,85.32152510066143
3300.805779383162,85.44311123256549
3299.805501528202,85.24257572659619
3298.8052236732424,85.28362797403453
3297.8049458182827,85.32740493372178
3296.804667963323,85.30348971324489
3295.8043901083634,85.2620720661325
3294.8041122534037,85.19074792820246
3293.803834398444,85.2736013903246
3292.8035565434843,85.27784122707308
3291.8032786885246,85.2826743977923
3290.803000833565,85.27330586549581
3289.802722978605,85.28997075610899
3288.802445123645,85.31766434536772
3287.8021672686855,85.46227811477954
3286.801889413726,85.37424336066695
3285.801611558766,85.40273050660842
3284.8013337038064,85.43275814157906
3283.8010558488468,85.4662355583475
3282.800777993887,85.5476742949127
3281.8005001389274,85.50571926303321
3280.8002222839677,85.40648460990282
3279.799944429008,85.47938686703216
3278.7996665740484,85.40696480456043
3277.7993887190887,85.60409294357176
3276.799110864129,85.465442320928
3275.7988330091694,85.53360936155897
3274.7985551542097,85.57611593904679
3273.79827729925,85.63584359062027
3272.79799944429,85.60167859477464
3271.79772158933,85.50948264483256
3270.7974437343705,85.69155730484297
3269.797165879411,85.65058623854665
3268.796888024451,85.64171534682636
3267.7966101694915,85.66576923433124
3266.796332314532,85.69357294084287
3265.796054459572,85.68480881361424
3264.7957766046125,85.94381771484872
3263.795498749653,85.74767348795099
3262.7952208946926,85.67641898966647
3261.794943039733,85.81527135315955
3260.7946651847733,85.8415257347191
3259.7943873298136,85.75172299275546
3258.794109474854,85.90880816097163
3257.7938316198943,85.92354311837957
3256.7935537649346,85.8540806709931
3255.793275909975,85.8849694766654
3254.7929980550152,85.74957868093887
3253.7927202000556,85.87750401128696
3252.792442345096,85.90027022891708
3251.792164490136,85.80704264131755
3250.7918866351765,85.85678231229807
3249.791608780217,85.80805096572416
3248.791330925257,85.87016550392413
3247.7910530702975,85.96182921939449
3246.790775215338,85.8073312118211
3245.7904973603777,85.80940072936627
3244.790219505418,85.879824178331
3243.7899416504583,85.91939220026525
3242.7896637954987,85.79374613531674
3241.789385940539,85.87175583529446
3240.7891080855793,85.85811249745589
3239.7888302306196,85.97260691063407
3238.78855237566,85.79853296820353
3237.7882745207003,85.8407994041655
3236.7879966657406,85.82791951800746
3235.7877188107805,85.93336598103333
3234.787440955821,85.81608613811251
3233.787163100861,85.84749273585325
3232.7868852459014,85.77885307703687
3231.7866073909418,85.75807003407677
3230.786329535982,85.59155146931586
3229.7860516810224,85.66184304300404
3228.7857738260627,85.77728991977929
3227.785495971103,85.7352530246455
3226.7852181161434,85.65853628453625
3225.7849402611837,85.68507980683064
3224.784662406224,85.68521918162301
3223.7843845512643,85.85236706906876
3222.7841066963047,85.7588271857269
3221.783828841345,85.734569948676
3220.7835509863853,85.70422168736414
3219.783273131425,85.79473484692582
3218.7829952764655,85.60356444137007
3217.782717421506,85.74255115978606
3216.782439566546,85.61652074965255
3215.7821617115865,85.72870165278161
3214.781883856627,85.56424168343962
3213.781606001667,85.83060525068738
3212.7813281467074,85.55824423855248
3211.7810502917478,85.61127904521729
3210.780772436788,85.68152766165169
3209.780494581828,85.52956273506591
3208.7802167268683,85.62590400652574
3207.7799388719086,85.48143878780272
3206.779661016949,85.6220685687879
3205.7793831619892,85.56059756758357
3204.7791053070296,85.57802157922733
3203.77882745207,85.63382443956536
3202.77854959711,85.64323178946826
3201.7782717421505,85.47463391900267
3200.777993887191,85.61552916184623
3199.777716032231,85.52507043118564
3198.7774381772715,85.4529033182687
3197.777160322312,85.53935359474015
3196.776882467352,85.55107927428652
3195.7766046123925,85.50609533692224
3194.776326757433,85.57617537232912
3193.776048902473,85.51188976296437
3192.775771047513,85.52367348719021
3191.7754931925533,85.5340928820519
3190.7752153375936,85.56602719044648
3189.774937482634,85.55919404416098
3188.7746596276743,85.58908861641875
3187.7743817727146,85.47735906023054
3186.774103917755,85.58132667614021
3185.7738260627953,85.50617214815914
3184.7735482078356,85.62118295642189
3183.773270352876,85.55952807721674
3182.7729924979158,85.49477503705182
3181.772714642956,85.61247245482862
3180.7724367879964,85.59141626659893
3179.7721589330367,85.54548171664119
3178.771881078077,85.57427560531417
3177.7716032231174,85.5464858500962
3176.7713253681577,85.57836665400886
3175.771047513198,85.58866803865881
3174.7707696582384,85.70080741644257
3173.7704918032787,85.61005566841693
3172.770213948319,85.57182223647023
3171.7699360933593,85.53696884190204
3170.7696582383996,85.6202330871288
3169.76938038344,85.60103886883948
3168.7691025284803,85.59653040847401
3167.7688246735206,85.65032486003834
3166.7685468185605,85.5608094776551
3165.768268963601,85.54548462526654
3164.767991108641,85.57847760295626
3163.7677132536814,85.64482521180544
3162.767435398722,85.53028223489311
3161.767157543762,85.58333223375743
3160.7668796888024,85.64697192908865
3159.7666018338427,85.62740806886946
3158.766323978883,85.47413853397963
3157.7660461239234,85.58121615028729
3156.7657682689633,85.68529632817162
3155.7654904140036,85.67563306720486
